customer_id,full_name,email,phone,city,signup_date,segment,swiggy_one_member,marketing_opt_in
SWGY15665,Navya Reddy,navya.reddy29@hotmail.com,83702 95212,Kolkata,26/04/2025,New,False,Y
SWGY15666,Priya Gupta,priya.gupta424@yahoo.com,914703132823,CHENNAI,04/07/2024,Frequent Orderer,False,Yes
SWGY15667,Riya Malhotra,riya.malhotra909@outlook.com,+91-13440-49634, Pune ,09-26-2023,Churned,False,0
SWGY15668,Divya Mehta,divya.mehta55@hotmail.com,,GURUGRAM,08-17-2024,Frequent Orderer,False,No
SWGY15669,Diya Pillai,diya.pillai761@yahoo.com,914636772722,BENGALURU,19/03/2025,Swiggy One Member,True,yes
SWGY15670,Ira Malhotra,ira.malhotra660@hotmail.com,+91-06720-90119,LUCKNOW,06-29-2024,Dormant,False,N
SWGY15671,Myra Menon,myra.menon525@yahoo.com,(021) 087-8704,hyderabad,17/01/2025,Swiggy One Member,True,0
SWGY15672,Sneha Chatterjee,sneha.chatterjee443@hotmail.com,(193) 031-5842, Noida ,2023-12-13,Frequent Orderer,False,yes
SWGY15673,Arjun Shetty,arjun.shetty611@yahoo.com,,hyderabad,18/12/2024,Frequent Orderer,False,yes
SWGY15674,Aditya Sharma,aditya.sharma769@gmail.co,0666798126,noida,02-06-2025,Frequent Orderer,False,Y
SWGY15675,Sneha Nair,sneha.nair673@gmail.com,917686548662,Vijayawada,09-26-2024,Dormant,True,No
SWGY15676,Ananya Bose,ananya.bose616@yahoo.com,(410) 908-3777,jaipur,29/11/2023,Frequent Orderer,False,N
SWGY15677,Sneha Pillai,SNEHA.PILLAI812@YAHOO.COM,919335329610,Kochi,04-19-2025,Frequent Orderer,False,
SWGY15678,Rohan Das,rohan.das733@hotmail.com,9308276412, Ahmedabad ,01-07-2024,New,False,No
SWGY15679,Karthik Khan,karthik.khan892@hotmail.com,915202790232, Ahmedabad ,2024-09-09,Dormant,False,Y
SWGY15680,Ananya Gupta,ananya.gupta418@gmail.com,919078771985, Bengaluru ,02-10-2024,New,True,0
SWGY15681,Aditya Das,aditya.das909@outlook.com,, Lucknow ,02-18-2024,Frequent Orderer,True,N
SWGY15682,Priya Chatterjee,priya.chatterjee887@hotmail.com,,nellore,16/10/2024,New,False,
SWGY15683,Aadhya Rao,aadhya.rao424@gmail.com,(335) 946-7562,noida,2024-10-06,Churned,False,
SWGY15684,Vikram Khan,vikram.khan526@gmail.co,+91-73264-35347,DELHI,22/04/2025,Dormant,False,No
SWGY15685,Rohan Khan,rohan.khan710@yahoo.com,917042499317,Mumbai,2025-04-15,New,False,No
SWGY15686,Sai Patel,sai.patel435@gmail.co,48117 91720,NELLORE,25/08/2023,Frequent Orderer,True,1
SWGY15687,Riya Mehta,riya.mehta646@hotmail.com,52078 12643,bengaluru,07/10/2023,Frequent Orderer,False,Yes
SWGY15688,Ananya Reddy,ananya.reddy172@yahoo.com,+91-93729-07058,Nellore,02-14-2025,New,False,Yes
SWGY15689,Aadhya Menon,aadhya.menon862@yahoo.com,+91-32023-78630,mumbai,2024-12-13,Dormant,True,No
SWGY15690,Rohan Reddy,rohan.reddy646@hotmail.com,,lucknow,2024-10-06,Frequent Orderer,False,Yes
SWGY15691,Diya Verma,DIYA.VERMA661@GMAIL.COM,(509) 206-8607,CHENNAI,27/08/2024,Swiggy One Member,True,
SWGY15692,Nikhil Chatterjee,,0274644918, Delhi ,2023-06-28,New,True,
SWGY15693,Divya Das,divya.das576@yahoo.com,8446376688,KOCHI,08-14-2024,New,False,No
SWGY15694,Aditya Nair,aditya.nair468@gmail.co,,mumbai,02-18-2024,Dormant,False,yes
SWGY15695,Priya Malhotra,priya.malhotra693@hotmail.com,+91-64768-36264,gurugram,2025-03-25,Dormant,False,Y
SWGY15696,Ayaan Mehta,,8990254043,gurugram,2024-06-21,Swiggy One Member,True,Yes
SWGY15697,Myra Chatterjee,myra.chatterjee206@gmail.co,67455 36318,bengaluru,2024-02-27,Swiggy One Member,True,1
SWGY15698,Rahul Malhotra,rahul.malhotra76@gmail.com,+91-39725-52906, Ahmedabad ,07-21-2023,Dormant,False,
SWGY15699,Sneha Iyer,sneha.iyer831@outlook.com,+91-09551-50913,PUNE,2024-11-28,Churned,False,No
SWGY15700,Rahul Patel,rahul.patel285@gmail.co,4226957565,lucknow,11-28-2024,Swiggy One Member,True,0
SWGY15701,Ayaan Pillai,ayaan.pillai793@yahoo.com,7376379758,PUNE,05-29-2025,Churned,True,1
SWGY15702,Reyansh Joshi,reyansh.joshi820@gmail.com,(083) 627-5434,VIJAYAWADA,03-25-2024,New,False,
SWGY15703,Nikhil Nair,nikhil.nair817@outlook.com,918337261946,,10-13-2024,Swiggy One Member,True,No
SWGY15704,Neha Menon,neha.menon226@gmail.com,(618) 209-0892,KOLKATA,09/02/2024,Frequent Orderer,True,
SWGY15705,Myra Bose,myra.bose73@yahoo.com,913918080461,Ahmedabad,24/08/2023,New,False,Yes
SWGY15706,Diya Patel,diya.patel281@yahoo.com,+91-52299-57216,Kochi,08-18-2024,Frequent Orderer,False,Yes
SWGY15707,Reyansh Reddy,reyansh.reddy329@outlook.com,(236) 301-9642,MUMBAI,11-27-2024,Swiggy One Member,True,yes
SWGY15708,Reyansh Kapoor,reyansh.kapoor299@gmail.com,+91-24634-54565,gurugram,26/04/2024,Frequent Orderer,False,Y
SWGY15709,Ira Malhotra,ira.malhotra966@yahoo.com,914412577911,NELLORE,05/07/2024,Frequent Orderer,False,Yes
SWGY15710,Navya Chatterjee,navya.chatterjee775@outlook.com,,noida,2024-02-27,Swiggy One Member,True,No
SWGY15711,Ayaan Khan,ayaan.khan699@outlook.com,3454211644,Delhi,10-24-2024,Frequent Orderer,True,0
SWGY15712,Vikram Nair,vikram.nair413@outlook.com,+91-85253-12401,Kolkata,25/01/2024,Frequent Orderer,False,No
SWGY15713,Pooja Menon,pooja.menon698@gmail.co,93775 98864,NOIDA,2024-10-29,Frequent Orderer,False,No
SWGY15714,Arjun Shetty,arjun.shetty422@gmail.co,+91-97316-37914,Lucknow,2024-12-31,Swiggy One Member,True,
SWGY15715,Anika Rao,anika.rao668@hotmail.com,56313 51913,KOCHI,15/09/2023,New,False,yes
SWGY15716,Reyansh Verma,reyansh.verma45@gmail.co,76477 31171,noida,2025-03-08,Frequent Orderer,False,No
SWGY15717,Sneha Reddy,sneha.reddy460@gmail.co,919918624313, Vijayawada ,2025-01-26,Swiggy One Member,True,No
SWGY15718,Neha Chatterjee,neha.chatterjee810@hotmail.com,,gurugram,2024-09-12,New,False,N
SWGY15719,Sneha Malhotra,,915470967608, Kochi ,02-22-2025,Frequent Orderer,False,Yes
SWGY15720,Ishaan Gupta,ishaan.gupta408@outlook.com,911245968982,,2023-06-23,Frequent Orderer,False,
SWGY15721,Pooja Pillai,pooja.pillai249@hotmail.com,,PUNE,11/07/2024,Churned,False,Y
SWGY15722,Ira Shetty,ira.shetty578@outlook.com,,NELLORE,02/09/2023,Churned,False,No
SWGY15723,Priya Kapoor,,(244) 526-7889,chennai,2024-02-29,Frequent Orderer,False,N
SWGY15724,Sai Menon,sai.menon885@outlook.com,88105 24904,delhi,14/11/2023,,False,Y
SWGY15725,Navya Bose,navya.bose513@gmail.co,29801 48137,KOLKATA,11-28-2024,Churned,False,Y
SWGY15726,Riya Verma,riya.verma982@gmail.co,31398 16734,bengaluru,03-26-2025,Frequent Orderer,True,No
SWGY15727,Navya Verma,navya.verma855@outlook.com,,JAIPUR,2024-03-30,Dormant,False,Y
SWGY15728,Saanvi Bose,SAANVI.BOSE552@OUTLOOK.COM,,NELLORE,2023-06-28,Frequent Orderer,False,N
SWGY15729,Neha Khan,neha.khan126@outlook.com,8195896676, Nellore ,08/07/2024,Frequent Orderer,False,No
SWGY15730,Sai Mehta,sai.mehta161@hotmail.com,, Gurugram ,2024-10-14,Dormant,False,
SWGY15731,Saanvi Pillai,saanvi.pillai366@outlook.com,(098) 837-9785,mumbai,01-28-2025,New,False,1
SWGY15732,Aarav Shetty,aarav.shetty250@gmail.co,,delhi,15/11/2023,Dormant,True,N
SWGY15733,Riya Nair,riya.nair605@yahoo.com,,ahmedabad,05-09-2024,Frequent Orderer,False,yes
SWGY15734,Aditya Patel,aditya.patel666@gmail.com,+91-74118-15686,pune,10-29-2023,Swiggy One Member,True,N
SWGY15735,Krishna Rao,krishna.rao617@hotmail.com,, Ahmedabad ,2025-05-11,New,False,yes
SWGY15736,Aditya Kapoor,aditya.kapoor517@gmail.co,+91-38887-04061,VIJAYAWADA,05-10-2025,New,False,Y
SWGY15737,Pooja Gupta,pooja.gupta448@outlook.com,4793970635,,2024-08-22,Frequent Orderer,False,0
SWGY15738,Rohan Rao,ROHAN.RAO948@HOTMAIL.COM,919079154251, Bengaluru ,2024-02-23,New,False,yes
SWGY15739,Ira Joshi,ira.joshi625@gmail.co,1371091075,GURUGRAM,11/05/2025,Dormant,False,Y
SWGY15740,Myra Das,myra.das550@gmail.co,(085) 827-9346, Bengaluru ,15/11/2023,Frequent Orderer,False,No
SWGY15741,Arjun Nair,arjun.nair638@outlook.com,(541) 388-7030,MUMBAI,07-20-2024,Frequent Orderer,False,N
SWGY15742,Sai Bose,sai.bose998@gmail.com,,Jaipur,2025-05-29,Swiggy One Member,True,1
SWGY15743,Saanvi Nair,saanvi.nair635@gmail.co,3217406575,,20/05/2024,Dormant,False,
SWGY15744,Kabir Iyer,kabir.iyer334@outlook.com,911130233295,DELHI,09-12-2024,Dormant,False,
SWGY15745,Navya Malhotra,navya.malhotra321@gmail.com,2509917156,jaipur,2023-09-26,Swiggy One Member,True,
SWGY15746,Sai Das,sai.das224@gmail.com,+91-95503-49028,vijayawada,25/11/2023,Frequent Orderer,False,
SWGY15747,Nikhil Patel,nikhil.patel94@hotmail.com,51664 06413, Kolkata ,05/11/2023,Swiggy One Member,True,
SWGY15748,Reyansh Kapoor,reyansh.kapoor88@yahoo.com,, Jaipur ,2024-03-18,New,False,No
SWGY15749,Pari Malhotra,pari.malhotra288@gmail.co,911014938008,Hyderabad,09-19-2024,New,False,0
SWGY15750,Vikram Mehta,vikram.mehta539@hotmail.com,+91-13610-59028,BENGALURU,16/08/2024,Dormant,False,Yes
SWGY15751,Ishaan Pillai,ishaan.pillai967@gmail.co,(650) 637-8952,PUNE,03/10/2023,Frequent Orderer,False,0
SWGY15752,Ira Kapoor,ira.kapoor285@yahoo.com,47345 04103,DELHI,19/08/2023,Dormant,False,Y
SWGY15753,Vikram Singh,vikram.singh459@gmail.co,(350) 358-1553,noida,01-07-2024,Frequent Orderer,False,1
SWGY15754,Nikhil Malhotra,nikhil.malhotra836@gmail.co,+91-59225-55329, Gurugram ,23/08/2024,New,True,Yes
SWGY15755,Rahul Reddy,rahul.reddy11@outlook.com,4574655886, Delhi ,05-02-2024,Swiggy One Member,True,
SWGY15756,Riya Das,riya.das630@gmail.co,+91-24904-34935,VIJAYAWADA,2023-12-15,Frequent Orderer,False,Yes
SWGY15757,Riya Mehta,riya.mehta409@gmail.co,7793548930,Chennai,09-04-2023,Swiggy One Member,True,Yes
SWGY15758,Vikram Sharma,vikram.sharma116@yahoo.com,910489578316, Lucknow ,04-07-2024,Swiggy One Member,True,Y
SWGY15759,Reyansh Singh,reyansh.singh520@yahoo.com,80642 04336,BENGALURU,2024-10-23,Frequent Orderer,False,yes
SWGY15760,Ira Menon,ira.menon529@yahoo.com,00786 87203,Bengaluru,17/08/2024,Swiggy One Member,True,N
SWGY15761,Sneha Das,sneha.das131@gmail.com,(672) 632-5032,Ahmedabad,07/05/2024,Dormant,True,Y
SWGY15762,Divya Kapoor,divya.kapoor885@gmail.co,99793 98280,mumbai,21/11/2024,New,False,Y
SWGY15763,Vikram Chatterjee,vikram.chatterjee970@hotmail.com,5581742441,delhi,01-20-2024,Dormant,False,0
SWGY15764,Sai Menon,,1443014387,CHENNAI,14/10/2024,Dormant,False,yes
SWGY15765,Myra Mehta,myra.mehta643@outlook.com,23336 41909, Chennai ,2024-02-02,Dormant,True,N
SWGY15766,Aarav Das,,, Bengaluru ,25/08/2023,Swiggy One Member,True,
SWGY15767,Arjun Verma,arjun.verma172@yahoo.com,,LUCKNOW,2024-12-10,New,False,yes
SWGY15768,Krishna Khan,krishna.khan799@outlook.com,(226) 497-1071,KOLKATA,2025-01-01,Churned,False,
SWGY15769,Rohan Reddy,rohan.reddy154@gmail.com,94181 84786,Kochi,11-07-2024,Swiggy One Member,True,Yes
SWGY15770,Kabir Das,kabir.das232@yahoo.com,+91-58896-62190,Hyderabad,22/07/2023,Frequent Orderer,False,Y
SWGY15771,Pari Menon,pari.menon238@gmail.co,910249328289,Gurugram,02-19-2025,Swiggy One Member,True,1
SWGY15772,Pari Rao,pari.rao750@gmail.co,+91-87257-55044,Chennai,29/12/2023,,False,1
SWGY15773,Reyansh Menon,reyansh.menon580@yahoo.com,915545349972,LUCKNOW,28/10/2023,Frequent Orderer,False,
SWGY15774,Riya Shetty,riya.shetty785@hotmail.com,5572325509,lucknow,2024-06-04,Dormant,False,Y
SWGY15775,Krishna Nair,krishna.nair146@gmail.com,62577 35241,Chennai,03-02-2025,Dormant,False,1
SWGY15776,Riya Bose,riya.bose69@hotmail.com,66373 28886,kochi,07-16-2024,Frequent Orderer,False,yes
SWGY15777,Arjun Sharma,,,,2023-11-29,New,False,Y
SWGY15778,Pooja Iyer,pooja.iyer943@outlook.com,,DELHI,01/04/2024,Dormant,True,0
SWGY15779,Divya Gupta,divya.gupta943@gmail.co,98579 42016,Nellore,09/05/2024,Frequent Orderer,False,No
SWGY15780,Karthik Verma,karthik.verma405@gmail.co,(528) 977-7894,Bengaluru,2024-07-26,Frequent Orderer,False,Yes
SWGY15781,Myra Menon,,1424799395,Lucknow,09-01-2024,New,False,0
SWGY15782,Pari Kapoor,pari.kapoor340@hotmail.com,(909) 143-3187,PUNE,27/05/2024,Swiggy One Member,True,
SWGY15783,Aarav Nair,aarav.nair759@outlook.com,7067471695, Delhi ,2024-07-25,Frequent Orderer,False,No
SWGY15784,Pari Joshi,pari.joshi265@yahoo.com,915673985260,NELLORE,2024-05-16,,False,Yes
SWGY15785,Karthik Verma,KARTHIK.VERMA389@OUTLOOK.COM,(614) 242-1466,Gurugram,04-04-2024,Dormant,False,Y
SWGY15786,Priya Iyer,priya.iyer732@gmail.co,6049522541,Jaipur,11-19-2023,Dormant,False,yes
SWGY15787,Rahul Sharma,rahul.sharma984@outlook.com,3195319210,nellore,2024-02-20,New,False,0
SWGY15788,Ananya Malhotra,ananya.malhotra491@gmail.co,+91-05304-30041,mumbai,25/04/2025,Dormant,True,1
SWGY15789,Anika Sharma,anika.sharma504@gmail.co,4166720170, Kolkata ,04-27-2024,New,False,Yes
SWGY15790,Karthik Reddy,karthik.reddy172@hotmail.com,913071346825,Kochi,08-26-2024,New,False,No
SWGY15791,Ira Menon,ira.menon493@yahoo.com,9380207615,Mumbai,2024-08-01,Dormant,False,
SWGY15792,Vikram Chatterjee,vikram.chatterjee513@yahoo.com,,Pune,18/02/2024,Frequent Orderer,False,1
SWGY15793,Myra Bose,myra.bose987@outlook.com,,BENGALURU,01/08/2023,New,False,0
SWGY15794,Karthik Nair,karthik.nair407@gmail.co,(349) 086-0137,NELLORE,11-12-2024,Churned,False,
SWGY15795,Vivaan Gupta,vivaan.gupta463@gmail.com,71969 14084, Mumbai ,21/11/2024,Swiggy One Member,True,1
SWGY15796,Ananya Sharma,ananya.sharma535@gmail.com,,Gurugram,2025-05-28,New,False,Yes
SWGY15797,Priya Menon,priya.menon69@gmail.com,84246 90130,BENGALURU,2024-02-28,New,False,1
SWGY15798,Priya Patel,priya.patel492@outlook.com,+91-13284-28642,Chennai,08-31-2023,New,False,1
SWGY15799,Arjun Shetty,arjun.shetty996@yahoo.com,917534813404,kolkata,08/02/2025,Dormant,True,1
SWGY15800,Diya Sharma,diya.sharma753@gmail.co,, Ahmedabad ,11-12-2023,Frequent Orderer,False,No
SWGY15801,Ananya Pillai,ananya.pillai759@yahoo.com,(867) 950-0625,jaipur,2023-08-21,Frequent Orderer,True,1
SWGY15802,Sai Gupta,sai.gupta593@hotmail.com,+91-64327-88128, Delhi ,08-07-2023,Swiggy One Member,True,Yes
SWGY15803,Krishna Das,krishna.das536@hotmail.com,(467) 449-8598,Chennai,2024-06-18,Dormant,False,
SWGY15804,Saanvi Bose,saanvi.bose426@hotmail.com,916666320665,kolkata,18/07/2023,Swiggy One Member,True,Yes
SWGY15805,Saanvi Das,saanvi.das388@yahoo.com,9980669693,Ahmedabad,11-12-2023,Frequent Orderer,False,Yes
SWGY15806,Aarav Gupta,aarav.gupta871@gmail.com,(875) 754-8304,GURUGRAM,08-10-2023,New,True,0
SWGY15807,Nikhil Menon,nikhil.menon758@outlook.com,, Kochi ,05-26-2025,New,False,No
SWGY15808,Pari Rao,pari.rao741@gmail.com,+91-17509-08006,Ahmedabad,22/02/2024,New,False,Yes
SWGY15809,Vivaan Nair,vivaan.nair92@yahoo.com,915570650940,jaipur,08-16-2024,Swiggy One Member,True,1
SWGY15810,Krishna Kapoor,krishna.kapoor320@outlook.com,(383) 033-6192,Vijayawada,11-24-2023,Swiggy One Member,True,No
SWGY15811,Pari Khan,pari.khan783@gmail.co,48238 24308, Noida ,2024-07-13,Frequent Orderer,False,Y
SWGY15812,Krishna Chatterjee,krishna.chatterjee251@hotmail.com,(349) 258-8701,Noida,03/04/2024,Swiggy One Member,True,N
SWGY15813,Navya Joshi,navya.joshi594@gmail.co,913174791486, Kochi ,2024-11-06,Swiggy One Member,True,Yes
SWGY15814,Pari Gupta,pari.gupta847@gmail.co,,Vijayawada,04-05-2024,Frequent Orderer,False,yes
SWGY15815,Ayaan Singh,AYAAN.SINGH301@GMAIL.CO,(288) 758-0014, Delhi ,22/03/2025,Frequent Orderer,False,Y
SWGY15816,Rohan Nair,rohan.nair367@gmail.com,(480) 198-5894,Hyderabad,11-29-2024,New,False,N
SWGY15817,Rohan Das,rohan.das448@gmail.co,26373 52734,VIJAYAWADA,04/07/2024,New,False,
SWGY15818,Rohan Iyer,rohan.iyer750@yahoo.com,(208) 056-8028,PUNE,15/06/2024,Frequent Orderer,False,
SWGY15819,Ishaan Joshi,ishaan.joshi971@yahoo.com,(850) 406-1880, Chennai ,2024-04-08,Frequent Orderer,False,
SWGY15820,Rohan Malhotra,rohan.malhotra655@outlook.com,,NOIDA,2024-07-05,New,False,
SWGY15821,Vikram Gupta,vikram.gupta369@hotmail.com,(675) 925-6673,Gurugram,11-13-2023,Churned,False,Yes
SWGY15822,Aarav Rao,aarav.rao65@gmail.co,(967) 678-1767, Kochi ,27/08/2024,,False,
SWGY15823,Sneha Shetty,sneha.shetty196@gmail.co,917363333418,GURUGRAM,2024-08-16,Dormant,True,No
SWGY15824,Krishna Menon,krishna.menon598@hotmail.com,(118) 400-0275,Lucknow,12-11-2024,Swiggy One Member,True,
SWGY15825,Kabir Verma,kabir.verma851@gmail.co,,nellore,07/05/2024,Frequent Orderer,False,No
SWGY15826,Nikhil Das,nikhil.das208@outlook.com,(080) 713-1309, Jaipur ,09-10-2023,Frequent Orderer,False,Y
SWGY15827,Saanvi Shetty,saanvi.shetty136@gmail.com,,,08-10-2024,Churned,True,
SWGY15828,Kabir Kapoor,kabir.kapoor778@yahoo.com,+91-12761-28635, Kochi ,03-28-2024,Dormant,True,No
SWGY15829,Rohan Menon,rohan.menon731@yahoo.com,(283) 555-5535,JAIPUR,07-24-2023,Frequent Orderer,False,0
SWGY15830,Neha Pillai,neha.pillai812@gmail.co,81834 70025,lucknow,04-26-2025,Frequent Orderer,False,0
SWGY15831,Navya Shetty,,,kochi,2024-06-13,Swiggy One Member,True,
SWGY15832,Vivaan Malhotra,vivaan.malhotra397@gmail.com,(072) 589-7740,BENGALURU,10-06-2023,Frequent Orderer,False,0
SWGY15833,Rahul Bose,rahul.bose540@gmail.com,,,2025-03-28,Churned,True,0
SWGY15834,Ira Nair,ira.nair771@gmail.com,,,2024-11-10,Frequent Orderer,False,
SWGY15835,Navya Malhotra,navya.malhotra39@yahoo.com,7636672374,delhi,07-19-2024,Swiggy One Member,True,N
SWGY15836,Arjun Kapoor,arjun.kapoor637@hotmail.com,02013 65488,delhi,07-11-2024,Frequent Orderer,False,No
SWGY15837,Sneha Khan,,8713505520,Vijayawada,2025-04-01,Swiggy One Member,True,Yes
SWGY15838,Aarav Das,aarav.das802@gmail.com,52326 35644,CHENNAI,12/12/2024,Dormant,False,
SWGY15839,Ishaan Verma,ishaan.verma703@gmail.com,(848) 124-3127,lucknow,09-15-2023,Swiggy One Member,True,
SWGY15840,Diya Chatterjee,diya.chatterjee247@gmail.co,917066612987, Jaipur ,08-23-2024,,True,yes
SWGY15841,Kabir Patel,kabir.patel855@hotmail.com,, Nellore ,06-04-2024,Frequent Orderer,False,Yes
SWGY15842,Vikram Gupta,vikram.gupta510@gmail.com,911933831834,bengaluru,02-26-2024,Frequent Orderer,False,0
SWGY15843,Saanvi Singh,saanvi.singh940@hotmail.com,915037858573,kochi,15/03/2025,Dormant,False,yes
SWGY15844,Kabir Reddy,kabir.reddy312@yahoo.com,,BENGALURU,2024-06-07,Dormant,False,1
SWGY15845,Pari Malhotra,pari.malhotra885@yahoo.com,911349876322, Kochi ,06/06/2024,Frequent Orderer,False,Y
SWGY15846,Vivaan Menon,vivaan.menon554@gmail.co,+91-79503-05105,lucknow,09-27-2023,Frequent Orderer,False,
SWGY15847,Myra Iyer,,+91-82938-23204,noida,18/06/2024,Frequent Orderer,True,No
SWGY15848,Aarav Iyer,aarav.iyer495@outlook.com,914361696628,Kochi,02/09/2024,Churned,False,0
SWGY15849,Anika Singh,anika.singh977@gmail.co,6279221301,MUMBAI,2024-02-06,Dormant,False,
SWGY15850,Rohan Singh,rohan.singh106@yahoo.com,2552801822,Lucknow,02-15-2025,Frequent Orderer,False,Yes
SWGY15851,Riya Sharma,riya.sharma803@hotmail.com,911379837427,Kochi,19/04/2024,Dormant,False,N
SWGY15852,Priya Singh,priya.singh268@hotmail.com,6087566255,Kochi,04-23-2024,Frequent Orderer,False,Yes
SWGY15853,Arjun Reddy,arjun.reddy63@outlook.com,9927893831,Pune,2024-12-16,Dormant,False,yes
SWGY15854,Rahul Rao,,(652) 432-6543, Nellore ,10/10/2024,Frequent Orderer,False,yes
SWGY15855,Aarav Gupta,aarav.gupta737@yahoo.com,912611238476,Hyderabad,2024-03-08,New,False,N
SWGY15856,Sneha Kapoor,sneha.kapoor213@outlook.com,,chennai,09-03-2024,Swiggy One Member,True,Y
SWGY15857,Anika Das,anika.das538@yahoo.com,+91-05322-65776, Bengaluru ,07-30-2024,New,True,0
SWGY15858,Nikhil Rao,nikhil.rao833@yahoo.com,(291) 389-4199,KOCHI,11-26-2024,Churned,False,
SWGY15859,Aarav Nair,aarav.nair369@gmail.co,(174) 196-1404,Jaipur,2024-08-10,Frequent Orderer,False,
SWGY15860,Reyansh Menon,reyansh.menon713@gmail.com,+91-25324-07436,gurugram,05-25-2024,Frequent Orderer,False,yes
SWGY15861,Diya Mehta,diya.mehta84@gmail.co,78870 67070,CHENNAI,2024-08-09,New,False,0
SWGY15862,Karthik Mehta,karthik.mehta534@outlook.com,914110208613,DELHI,2025-05-22,Frequent Orderer,False,N
SWGY15863,Riya Khan,riya.khan35@yahoo.com,37257 84090, Gurugram ,2025-04-09,Swiggy One Member,True,Yes
SWGY15864,Aarav Reddy,aarav.reddy503@hotmail.com,+91-81900-14243, Ahmedabad ,2025-03-31,New,False,yes
SWGY15865,Vivaan Bose,vivaan.bose332@hotmail.com,,vijayawada,09-28-2023,Swiggy One Member,True,yes
SWGY15866,Aditya Iyer,aditya.iyer172@gmail.com,09142 23616, Hyderabad ,08/11/2024,New,False,N
SWGY15867,Ananya Reddy,ananya.reddy188@gmail.com,(520) 827-4810,pune,2024-02-07,Frequent Orderer,False,Yes
SWGY15868,Ira Menon,ira.menon519@outlook.com,+91-58427-58149,Gurugram,08/11/2024,Frequent Orderer,False,No
SWGY15869,Ananya Pillai,ananya.pillai861@gmail.co,36623 85340,Ahmedabad,01-19-2025,Frequent Orderer,False,
SWGY15870,Pooja Singh,pooja.singh256@gmail.co,(821) 745-3314,GURUGRAM,2024-08-08,New,False,No
SWGY15871,Diya Bose,diya.bose180@gmail.com,+91-96978-42609,,2024-12-03,New,False,Yes
SWGY15872,Aditya Singh,aditya.singh62@gmail.com,,HYDERABAD,2025-05-08,,False,yes
SWGY15873,Sai Verma,sai.verma251@gmail.com,(280) 727-1683,Bengaluru,2024-12-09,Dormant,False,
SWGY15874,Aditya Mehta,,+91-50561-70564, Gurugram ,08-29-2023,Dormant,False,Y
SWGY15875,Anika Chatterjee,anika.chatterjee710@yahoo.com,916013096467, Gurugram ,05/07/2023,New,False,Y
SWGY15876,Arjun Menon,arjun.menon522@gmail.co,+91-97811-87508, Delhi ,01/03/2024,Dormant,False,
SWGY15877,Neha Shetty,neha.shetty990@outlook.com,919533212919,Ahmedabad,2024-05-28,New,False,1
SWGY15878,Arjun Das,arjun.das706@gmail.com,916471733236,lucknow,2024-06-13,New,True,1
SWGY15879,Aditya Mehta,aditya.mehta53@outlook.com,911210447683,chennai,01-31-2025,Swiggy One Member,False,Yes
SWGY15880,Nikhil Khan,nikhil.khan233@outlook.com,1050908971,,2023-07-26,Swiggy One Member,True,1
SWGY15881,Aadhya Iyer,aadhya.iyer906@gmail.co,54043 65112, Gurugram ,2024-05-06,Frequent Orderer,False,No
SWGY15882,Diya Sharma,diya.sharma460@hotmail.com,1854381150,delhi,02-15-2024,New,False,Y
SWGY15883,Vivaan Pillai,vivaan.pillai133@yahoo.com,919630476339,mumbai,02-14-2024,New,False,N
SWGY15884,Karthik Rao,karthik.rao240@gmail.com,78432 60034,BENGALURU,09-24-2024,Frequent Orderer,False,0
SWGY15885,Aditya Rao,aditya.rao883@gmail.co,,Vijayawada,2023-11-18,Swiggy One Member,True,
SWGY15886,Aarav Patel,aarav.patel421@outlook.com,(594) 696-0331,Lucknow,12-25-2023,Dormant,False,yes
SWGY15887,Rohan Menon,rohan.menon105@hotmail.com,,BENGALURU,02/02/2024,Frequent Orderer,False,Yes
SWGY15888,Sneha Singh,sneha.singh333@gmail.com,,,10-22-2024,,False,Y
SWGY15889,Sneha Gupta,sneha.gupta316@gmail.com,,PUNE,2024-03-10,Frequent Orderer,False,1
SWGY15890,Kabir Kapoor,kabir.kapoor478@yahoo.com,912880968075,JAIPUR,07-10-2023,Frequent Orderer,False,N
SWGY15891,Ira Iyer,ira.iyer253@hotmail.com,82760 93980,kolkata,12-30-2023,New,False,1
SWGY15892,Neha Iyer,neha.iyer493@gmail.co,+91-50273-22243,bengaluru,18/06/2024,Frequent Orderer,False,No
SWGY15893,Aarav Bose,aarav.bose189@outlook.com,(947) 881-8478,NOIDA,05-31-2024,Dormant,False,0
SWGY15894,Navya Malhotra,navya.malhotra382@gmail.com,64939 72390,,2024-09-07,,False,yes
SWGY15895,Anika Das,anika.das269@gmail.com,(116) 897-6830,Noida,02/04/2024,Swiggy One Member,True,1
SWGY15896,Rahul Das,rahul.das583@yahoo.com,30294 57849,Noida,12-18-2024,New,True,yes
SWGY15897,Pooja Nair,pooja.nair373@yahoo.com,(000) 811-9776,Noida,05/08/2023,Dormant,False,No
SWGY15898,Karthik Shetty,karthik.shetty928@hotmail.com,,JAIPUR,09-21-2024,Frequent Orderer,False,yes
SWGY15899,Neha Gupta,neha.gupta328@yahoo.com,+91-73263-77343,DELHI,01/11/2024,Dormant,False,yes
SWGY15900,Ayaan Rao,ayaan.rao727@outlook.com,913706954595, Hyderabad ,10-17-2024,Frequent Orderer,False,No
SWGY15901,Ishaan Rao,ishaan.rao671@hotmail.com,0600022585, Kochi ,08/04/2024,Swiggy One Member,True,0
