customer_id,full_name,email,city,segment,swiggy_one_member,phone,marketing_opt_in,signup_date
SWGY11767,Reyansh Malhotra,reyansh.malhotra535@gmail.co,Noida,Frequent Orderer,False,+919244940395,True,2024-12-14
SWGY13237,Reyansh Malhotra,reyansh.malhotra793@gmail.com,,Frequent Orderer,False,+911135033668,True,2025-01-11
SWGY11409,Reyansh Malhotra,reyansh.malhotra844@gmail.com,Bengaluru,Frequent Orderer,False,+918147237356,False,2023-06-13
SWGY14543,Reyansh Malhotra,reyansh.malhotra863@outlook.com,Ahmedabad,Churned,False,+913311327734,False,2023-11-09
SWGY11857,Reyansh Malhotra,reyansh.malhotra956@yahoo.com,Vijayawada,Swiggy One Member,True,+911633084601,False,2025-03-28
SWGY13293,Reyansh Malhotra,reyansh.malhotra960@gmail.co,Lucknow,New,False,+912819750772,False,2023-06-21
SWGY15017,Reyansh Malhotra,reyansh.malhotra996@outlook.com,Vijayawada,Frequent Orderer,False,,False,2025-01-14
SWGY14946,Reyansh Mehta,reyansh.mehta142@outlook.com,Hyderabad,Dormant,False,+913963502998,False,2024-06-22
SWGY10461,Reyansh Mehta,reyansh.mehta154@outlook.com,Nellore,Swiggy One Member,True,,True,2024-05-08
SWGY11968,Reyansh Mehta,reyansh.mehta220@gmail.co,Nellore,Frequent Orderer,False,+916821407373,True,2024-07-10
SWGY10890,Reyansh Mehta,reyansh.mehta220@yahoo.com,Kochi,Churned,True,+915947950740,False,2025-05-17
SWGY11507,Reyansh Mehta,reyansh.mehta331@yahoo.com,Chennai,Frequent Orderer,True,+912033980138,True,2023-07-03
SWGY12965,Reyansh Mehta,reyansh.mehta487@yahoo.com,Jaipur,Frequent Orderer,True,+910224102621,False,2023-08-13
SWGY13921,Reyansh Mehta,reyansh.mehta526@hotmail.com,Kolkata,Swiggy One Member,True,+917876824584,False,2024-01-15
SWGY11250,Reyansh Mehta,reyansh.mehta584@yahoo.com,Kolkata,Frequent Orderer,False,+916165228989,False,2024-08-19
SWGY13765,Reyansh Mehta,reyansh.mehta732@hotmail.com,Noida,New,False,,True,2025-04-03
SWGY12715,Reyansh Mehta,reyansh.mehta812@gmail.co,Pune,Frequent Orderer,False,,True,2024-05-09
SWGY15269,Reyansh Menon,reyansh.menon203@outlook.com,Ahmedabad,Swiggy One Member,True,,True,2025-04-20
SWGY15773,Reyansh Menon,reyansh.menon580@yahoo.com,Lucknow,Frequent Orderer,False,+915545349972,False,2023-10-28
SWGY11674,Reyansh Menon,reyansh.menon659@gmail.com,Vijayawada,New,False,+912999481414,True,2023-11-30
SWGY15860,Reyansh Menon,reyansh.menon713@gmail.com,Gurugram,Frequent Orderer,False,+912532407436,True,2024-05-25
SWGY11781,Reyansh Menon,reyansh.menon731@outlook.com,Bengaluru,Frequent Orderer,True,+917117064857,False,2024-07-15
SWGY15477,Reyansh Menon,reyansh.menon791@yahoo.com,Bengaluru,Unclassified,True,+912714310082,True,2024-11-30
SWGY13069,Reyansh Nair,reyansh.nair127@gmail.co,Nellore,Swiggy One Member,True,+914600341058,False,2024-11-08
SWGY11097,Reyansh Nair,reyansh.nair427@gmail.co,Kolkata,Swiggy One Member,True,+917996235699,False,2024-12-29
SWGY10162,Reyansh Nair,reyansh.nair446@yahoo.com,Hyderabad,New,False,+912945116868,False,2023-12-15
SWGY14225,Reyansh Nair,reyansh.nair447@gmail.co,Chennai,Dormant,False,+910640646278,False,2023-07-19
SWGY12695,Reyansh Nair,reyansh.nair480@gmail.co,Chennai,Swiggy One Member,True,+910378171506,True,2023-07-21
SWGY15200,Reyansh Nair,reyansh.nair539@outlook.com,Gurugram,Frequent Orderer,False,+919359985101,False,2023-10-23
SWGY11175,Reyansh Nair,reyansh.nair680@hotmail.com,Bengaluru,Unclassified,False,+911134843391,True,2024-06-16
SWGY14215,Reyansh Nair,reyansh.nair686@hotmail.com,,Churned,False,+917314309020,False,2023-12-11
SWGY11915,Reyansh Nair,reyansh.nair709@hotmail.com,Gurugram,Dormant,False,+916529483051,False,2025-04-20
SWGY11803,Reyansh Nair,reyansh.nair866@gmail.com,Pune,Dormant,False,,True,2024-12-16
SWGY15930,Reyansh Nair,reyansh.nair898@yahoo.com,Bengaluru,Dormant,False,+910053514984,False,2024-09-13
SWGY11397,Reyansh Nair,reyansh.nair986@outlook.com,Vijayawada,Swiggy One Member,True,+916771539022,True,2024-12-03
SWGY14017,Reyansh Nair,reyansh.nair998@gmail.com,Gurugram,Dormant,False,+913829553631,False,2024-02-24
SWGY15043,Reyansh Patel,reyansh.patel1@gmail.co,Mumbai,Churned,False,+910192872913,False,2024-05-02
SWGY12700,Reyansh Patel,reyansh.patel329@hotmail.com,Chennai,Churned,False,,True,2023-06-12
SWGY10841,Reyansh Patel,reyansh.patel597@hotmail.com,Jaipur,Churned,False,+919701426203,False,2025-05-06
SWGY11503,Reyansh Patel,reyansh.patel660@gmail.com,Ahmedabad,Dormant,False,+915358597302,True,2023-10-11
SWGY12510,Reyansh Patel,reyansh.patel693@gmail.co,Gurugram,Frequent Orderer,False,+911999391767,True,2024-11-05
SWGY15127,Reyansh Patel,reyansh.patel69@outlook.com,,New,False,,False,2025-01-17
SWGY10232,Reyansh Patel,reyansh.patel787@yahoo.com,Lucknow,Dormant,False,,True,2024-02-12
SWGY11594,Reyansh Patel,reyansh.patel831@outlook.com,,Churned,False,+918118465124,False,2025-03-31
SWGY13192,Reyansh Patel,reyansh.patel923@yahoo.com,Gurugram,New,False,+914701260562,False,2024-10-31
SWGY13365,Reyansh Patel,reyansh.patel958@gmail.com,Ahmedabad,Frequent Orderer,False,+913406262953,False,2025-02-20
SWGY15438,Reyansh Pillai,reyansh.pillai265@gmail.com,,Frequent Orderer,True,+915542327297,False,2025-03-24
SWGY11212,Reyansh Pillai,reyansh.pillai349@gmail.co,Ahmedabad,Frequent Orderer,False,+914718559407,True,2024-05-15
SWGY12918,Reyansh Pillai,reyansh.pillai460@gmail.com,Hyderabad,New,False,,False,2023-12-29
SWGY12297,Reyansh Pillai,reyansh.pillai499@hotmail.com,Bengaluru,New,False,,True,2023-06-14
SWGY15513,Reyansh Pillai,reyansh.pillai594@hotmail.com,,Unclassified,True,+918839067672,True,2024-10-07
SWGY13771,Reyansh Pillai,reyansh.pillai601@outlook.com,Nellore,New,False,+917830030564,False,2025-04-01
SWGY11881,Reyansh Pillai,reyansh.pillai678@outlook.com,Kolkata,Unclassified,False,+914273449799,False,2024-11-18
SWGY11844,Reyansh Pillai,reyansh.pillai839@gmail.co,Ahmedabad,Swiggy One Member,True,+912663820715,True,2023-12-27
SWGY10533,Reyansh Rao,reyansh.rao179@yahoo.com,Kochi,Frequent Orderer,False,+910310287950,True,2024-03-09
SWGY13910,Reyansh Rao,reyansh.rao318@yahoo.com,Vijayawada,Dormant,False,+917497847522,True,2023-06-16
SWGY10881,Reyansh Rao,reyansh.rao399@hotmail.com,Jaipur,Frequent Orderer,False,+915071058011,True,2024-09-06
SWGY10866,Reyansh Rao,reyansh.rao438@gmail.com,Chennai,Churned,False,+913851799378,True,2024-02-16
SWGY14810,Reyansh Rao,reyansh.rao548@gmail.com,Noida,Swiggy One Member,True,,False,2024-12-11
SWGY11177,Reyansh Rao,reyansh.rao56@hotmail.com,,Frequent Orderer,False,+913677349852,True,2024-11-06
SWGY13689,Reyansh Rao,reyansh.rao644@yahoo.com,Chennai,Swiggy One Member,True,+917422577983,True,2024-07-14
SWGY15970,Reyansh Rao,reyansh.rao746@yahoo.com,Kochi,Swiggy One Member,True,+912830537129,True,2023-10-16
SWGY12749,Reyansh Rao,reyansh.rao799@gmail.co,Pune,Swiggy One Member,True,+918070927857,True,2025-05-11
SWGY12703,Reyansh Rao,reyansh.rao989@hotmail.com,Noida,Frequent Orderer,False,+915189819785,False,2024-03-04
SWGY15707,Reyansh Reddy,reyansh.reddy329@outlook.com,Mumbai,Swiggy One Member,True,+912363019642,True,2024-11-27
SWGY14670,Reyansh Reddy,reyansh.reddy555@outlook.com,Chennai,Swiggy One Member,True,+919790174039,True,2023-09-24
SWGY13452,Reyansh Reddy,reyansh.reddy642@gmail.com,Kolkata,Churned,False,,False,2024-02-03
SWGY11563,Reyansh Reddy,reyansh.reddy843@yahoo.com,Delhi,Swiggy One Member,True,+911088035469,True,2023-09-13
SWGY15333,Reyansh Reddy,reyansh.reddy893@gmail.com,Jaipur,New,False,+910505838914,True,2024-08-30
SWGY12938,Reyansh Reddy,reyansh.reddy995@gmail.com,Mumbai,Swiggy One Member,True,,False,2024-07-26
SWGY15575,Reyansh Sharma,reyansh.sharma103@outlook.com,Gurugram,Frequent Orderer,False,+918732291652,True,2025-01-29
SWGY11093,Reyansh Sharma,reyansh.sharma167@outlook.com,Jaipur,Dormant,False,+919091237530,False,2024-03-29
SWGY13887,Reyansh Sharma,reyansh.sharma246@gmail.co,Mumbai,New,False,+917259856842,True,2024-08-05
SWGY10504,Reyansh Sharma,reyansh.sharma254@gmail.co,Vijayawada,Churned,False,+910943882211,False,2024-05-26
SWGY11864,Reyansh Sharma,reyansh.sharma366@yahoo.com,Noida,Unclassified,False,+919521768012,True,2023-12-02
SWGY12256X,Reyansh Sharma,reyansh.sharma478@hotmail.com,Chennai,Swiggy One Member,True,+911971112125,True,2024-03-07
SWGY14216X,Reyansh Sharma,reyansh.sharma490@hotmail.com,Gurugram,New,False,+912767707406,True,2024-03-26
SWGY15975,Reyansh Sharma,reyansh.sharma495@outlook.com,Kochi,Swiggy One Member,True,,True,2023-10-31
SWGY13649,Reyansh Sharma,reyansh.sharma4@gmail.co,Kochi,Dormant,False,+914209225973,True,2025-05-24
SWGY15350,Reyansh Sharma,reyansh.sharma633@gmail.com,Nellore,Dormant,False,,True,2025-02-20
SWGY14923,Reyansh Sharma,reyansh.sharma67@gmail.co,Gurugram,Unclassified,True,+917628379675,False,2023-07-25
SWGY13004,Reyansh Sharma,reyansh.sharma883@gmail.co,,New,False,+911738555550,False,2025-02-12
SWGY13367,Reyansh Sharma,reyansh.sharma889@gmail.com,Gurugram,Frequent Orderer,False,+915525391255,True,2025-02-02
SWGY11449,Reyansh Shetty,reyansh.shetty19@outlook.com,Jaipur,Frequent Orderer,True,+910819484226,True,2024-05-01
SWGY11222,Reyansh Shetty,reyansh.shetty221@outlook.com,Hyderabad,Dormant,False,+914212914650,True,2024-04-23
SWGY12263,Reyansh Shetty,reyansh.shetty229@yahoo.com,Delhi,New,False,+911385223590,True,2023-11-17
SWGY10957,Reyansh Shetty,reyansh.shetty44@gmail.co,Jaipur,Swiggy One Member,True,,True,2024-03-30
SWGY15639,Reyansh Shetty,reyansh.shetty456@gmail.co,Delhi,Frequent Orderer,False,,True,2023-12-31
SWGY10952,Reyansh Shetty,reyansh.shetty505@gmail.co,Pune,Frequent Orderer,False,+913387220542,True,2023-09-21
SWGY10955,Reyansh Shetty,reyansh.shetty510@gmail.co,Jaipur,Frequent Orderer,False,+912259206165,True,2024-04-20
SWGY11607,Reyansh Shetty,reyansh.shetty538@gmail.com,Mumbai,Unclassified,False,+914073730415,True,2024-02-09
SWGY10130,Reyansh Shetty,reyansh.shetty546@outlook.com,Delhi,Dormant,False,+912544948126,True,2023-12-29
SWGY10401,Reyansh Shetty,reyansh.shetty702@gmail.co,Vijayawada,Swiggy One Member,True,+910271693859,True,2024-04-13
SWGY14988,Reyansh Shetty,reyansh.shetty732@gmail.com,Kochi,Frequent Orderer,False,,True,2023-12-02
SWGY10762,Reyansh Shetty,reyansh.shetty752@gmail.com,Noida,Frequent Orderer,False,,False,2024-08-29
SWGY13864,Reyansh Shetty,reyansh.shetty898@yahoo.com,Lucknow,Swiggy One Member,True,+916198285904,True,2024-06-22
SWGY11873,Reyansh Shetty,reyansh.shetty980@hotmail.com,Noida,Frequent Orderer,True,+915395260885,False,2024-11-09
SWGY11296,Reyansh Singh,reyansh.singh103@outlook.com,Kolkata,Frequent Orderer,True,+912484202435,False,2024-04-16
SWGY12151,Reyansh Singh,reyansh.singh256@hotmail.com,Kolkata,Frequent Orderer,False,,True,2024-02-02
SWGY14424,Reyansh Singh,reyansh.singh430@yahoo.com,Mumbai,Frequent Orderer,False,,True,2024-01-20
SWGY15759,Reyansh Singh,reyansh.singh520@yahoo.com,Bengaluru,Frequent Orderer,False,+918064204336,True,2024-10-23
SWGY11255,Reyansh Singh,reyansh.singh575@gmail.com,Noida,Frequent Orderer,False,+910073024266,False,2023-12-11
SWGY13780,Reyansh Singh,reyansh.singh661@gmail.com,Pune,Swiggy One Member,True,+919016651517,True,2025-01-23
SWGY12855,Reyansh Singh,reyansh.singh689@gmail.co,Delhi,Swiggy One Member,True,+917830194410,True,2023-10-24
SWGY14487,Reyansh Singh,reyansh.singh795@yahoo.com,Chennai,Frequent Orderer,False,+918674171448,False,2024-11-06
SWGY12543,Reyansh Singh,reyansh.singh822@hotmail.com,Chennai,Churned,False,+916226648491,True,2024-03-15
SWGY11536,Reyansh Singh,reyansh.singh834@hotmail.com,Pune,Frequent Orderer,False,+913728756798,True,2025-05-31
SWGY13272,Reyansh Verma,reyansh.verma163@gmail.com,Chennai,Dormant,False,+910572677983,True,2024-08-03
SWGY12309,Reyansh Verma,reyansh.verma267@gmail.co,Noida,Frequent Orderer,True,+915839018769,True,2025-01-13
SWGY12046,Reyansh Verma,reyansh.verma294@gmail.co,Pune,Swiggy One Member,True,+916988012256,False,2025-01-28
SWGY13232,Reyansh Verma,reyansh.verma403@outlook.com,Bengaluru,Churned,False,+913701126992,True,2024-09-21
SWGY15716,Reyansh Verma,reyansh.verma45@gmail.co,Noida,Frequent Orderer,False,+917647731171,False,2025-03-08
SWGY12506,Reyansh Verma,reyansh.verma49@gmail.com,Bengaluru,Dormant,False,,False,2024-11-14
SWGY11402,Reyansh Verma,reyansh.verma50@yahoo.com,Hyderabad,Frequent Orderer,False,+912510715558,True,2024-01-22
SWGY15093,Reyansh Verma,reyansh.verma525@gmail.com,Delhi,Unclassified,False,+910884383213,False,2025-04-13
SWGY11276,Reyansh Verma,reyansh.verma771@gmail.co,Kochi,Dormant,False,,True,2024-12-15
SWGY10856,Reyansh Verma,reyansh.verma925@hotmail.com,Chennai,Churned,False,+916760564204,False,2024-06-20
SWGY10823,Reyansh Verma,reyansh.verma963@gmail.co,Lucknow,Frequent Orderer,False,,True,2023-07-16
SWGY10938,Riya Bose,riya.bose103@yahoo.com,Ahmedabad,Swiggy One Member,True,+910972021707,True,2024-11-16
SWGY11701,Riya Bose,riya.bose515@gmail.co,Kolkata,New,False,+910332570443,True,2024-09-24
SWGY14510,Riya Bose,riya.bose63@gmail.co,Ahmedabad,Frequent Orderer,False,+911301035614,True,2024-04-10
SWGY15776,Riya Bose,riya.bose69@hotmail.com,Kochi,Frequent Orderer,False,+916637328886,True,2024-07-16
SWGY11762,Riya Bose,riya.bose776@yahoo.com,Delhi,New,False,+913922950149,True,2023-10-03
SWGY14761,Riya Bose,riya.bose894@gmail.com,Noida,New,False,+919829883804,False,2024-08-19
SWGY15024,Riya Bose,riya.bose991@gmail.co,Kochi,Frequent Orderer,False,,True,2024-05-15
SWGY14911,Riya Chatterjee,riya.chatterjee271@hotmail.com,Delhi,Dormant,False,+919255495952,False,2024-03-22
SWGY10928,Riya Chatterjee,riya.chatterjee509@outlook.com,Vijayawada,Swiggy One Member,True,+910702042620,True,2024-01-03
SWGY14603,Riya Chatterjee,riya.chatterjee557@hotmail.com,Nellore,Dormant,False,+910526866765,False,2024-04-20
SWGY11710,Riya Chatterjee,riya.chatterjee55@gmail.com,Chennai,Frequent Orderer,False,,True,2025-01-22
SWGY10573,Riya Chatterjee,riya.chatterjee612@hotmail.com,Vijayawada,New,False,+919225014257,True,2023-06-30
SWGY12509,Riya Chatterjee,riya.chatterjee660@outlook.com,Noida,Swiggy One Member,True,+916627145706,False,2023-08-22
SWGY14849,Riya Chatterjee,riya.chatterjee679@yahoo.com,Vijayawada,New,False,+910076259962,True,2025-03-25
SWGY12425,Riya Das,riya.das145@outlook.com,,Dormant,True,+919002842241,False,2023-09-23
SWGY11754,Riya Das,riya.das295@yahoo.com,Pune,Swiggy One Member,True,+911622065910,False,2024-09-16
SWGY13796,Riya Das,riya.das322@gmail.co,Mumbai,Frequent Orderer,True,,True,2023-11-08
SWGY12340,Riya Das,riya.das326@yahoo.com,Jaipur,New,False,+917328424872,True,2024-06-11
SWGY13227,Riya Das,riya.das518@gmail.co,Jaipur,Frequent Orderer,False,+917250069736,True,2024-10-17
SWGY12917,Riya Das,riya.das580@hotmail.com,Vijayawada,New,False,+910207773088,True,2024-04-10
SWGY15756,Riya Das,riya.das630@gmail.co,Vijayawada,Frequent Orderer,False,+912490434935,True,2023-12-15
SWGY15054,Riya Das,riya.das809@hotmail.com,Kochi,Frequent Orderer,False,,True,2023-08-27
SWGY13763,Riya Das,riya.das848@hotmail.com,Noida,New,False,+917501481027,True,2024-08-13
SWGY11280,Riya Das,riya.das946@gmail.co,Kolkata,New,False,+910557371388,True,2023-09-18
SWGY14755,Riya Das,riya.das978@yahoo.com,Chennai,Swiggy One Member,True,+913622967750,False,2025-03-04
SWGY11886,Riya Gupta,riya.gupta130@outlook.com,Pune,Frequent Orderer,False,+914678203690,True,2024-11-04
SWGY11016,Riya Gupta,riya.gupta143@gmail.co,Kolkata,Dormant,False,,False,2025-01-02
SWGY13766,Riya Gupta,riya.gupta184@yahoo.com,Chennai,Frequent Orderer,True,+914891427425,False,2024-04-04
SWGY13735,Riya Gupta,riya.gupta235@gmail.com,Mumbai,New,False,+918839557016,False,2025-03-14
SWGY15094,Riya Gupta,riya.gupta372@yahoo.com,Noida,Swiggy One Member,True,,True,2023-06-24
SWGY15555,Riya Gupta,riya.gupta521@gmail.co,Jaipur,Frequent Orderer,True,+913469328982,False,2024-03-05
SWGY12888,Riya Gupta,riya.gupta719@gmail.co,Kolkata,Frequent Orderer,False,+917594144772,False,2024-07-01
SWGY15342,Riya Gupta,riya.gupta803@hotmail.com,Jaipur,Frequent Orderer,False,+914609456758,False,2025-03-20
SWGY11404,Riya Gupta,riya.gupta926@gmail.com,Noida,Dormant,False,+913494197157,False,2024-02-11
SWGY12684,Riya Gupta,riya.gupta9@gmail.co,Gurugram,Frequent Orderer,False,+911172923359,False,2024-09-03
SWGY13628,Riya Iyer,riya.iyer138@outlook.com,Hyderabad,Swiggy One Member,True,,False,2024-04-27
SWGY10868,Riya Iyer,riya.iyer260@gmail.co,Noida,New,False,,False,2024-10-03
SWGY10258,Riya Iyer,riya.iyer317@gmail.co,Delhi,New,False,+912123094077,False,2023-10-27
SWGY13506,Riya Iyer,riya.iyer534@yahoo.com,Gurugram,Churned,False,+915947922701,False,2024-05-05
SWGY13228,Riya Iyer,riya.iyer9@hotmail.com,Noida,New,False,+917831357190,False,2025-04-05
SWGY10935,Riya Joshi,riya.joshi165@gmail.co,Jaipur,New,False,+913643159489,False,2023-06-09
SWGY14431,Riya Joshi,riya.joshi568@outlook.com,Pune,Swiggy One Member,True,+916219851553,False,2024-06-15
SWGY13716,Riya Joshi,riya.joshi647@hotmail.com,Kochi,Frequent Orderer,False,,False,2024-03-05
SWGY10753,Riya Joshi,riya.joshi705@outlook.com,Pune,Swiggy One Member,True,+916427372037,True,2024-04-06
SWGY11390,Riya Joshi,riya.joshi773@gmail.co,Noida,Dormant,False,+918291585511,False,2023-06-04
SWGY13614,Riya Joshi,riya.joshi837@gmail.co,Jaipur,New,False,+916449255933,True,2024-02-16
SWGY15426,Riya Joshi,riya.joshi922@outlook.com,Vijayawada,Frequent Orderer,False,+914660964847,True,2023-07-18
SWGY14795,Riya Kapoor,riya.kapoor109@outlook.com,Kochi,New,False,+917514044453,True,2023-06-11
SWGY10539,Riya Kapoor,riya.kapoor124@gmail.co,Ahmedabad,Dormant,True,+918712060212,True,2023-12-20
SWGY14754,Riya Kapoor,riya.kapoor332@hotmail.com,Nellore,Frequent Orderer,False,+914091714727,False,2023-11-02
SWGY14467,Riya Kapoor,riya.kapoor455@yahoo.com,Gurugram,Churned,False,+919374686398,True,2023-10-28
SWGY13640,Riya Kapoor,riya.kapoor513@outlook.com,Vijayawada,Churned,False,+913572231526,False,2024-09-07
SWGY10314,Riya Kapoor,riya.kapoor711@gmail.com,Vijayawada,Dormant,False,+919042902572,True,2024-08-20
SWGY11056,Riya Kapoor,riya.kapoor741@gmail.com,Chennai,Dormant,True,+918640675602,False,2025-02-28
SWGY13829,Riya Kapoor,riya.kapoor8@hotmail.com,Hyderabad,Churned,False,,False,2024-04-30
SWGY14291,Riya Khan,riya.khan266@yahoo.com,Pune,Unclassified,False,+917157899370,False,2023-11-20
SWGY15863,Riya Khan,riya.khan35@yahoo.com,Gurugram,Swiggy One Member,True,+913725784090,True,2025-04-09
SWGY11339,Riya Khan,riya.khan652@yahoo.com,Noida,Frequent Orderer,False,+917555928974,False,2025-01-09
SWGY14726,Riya Khan,riya.khan653@gmail.com,Ahmedabad,Churned,False,+916003422256,False,2024-09-23
SWGY13266,Riya Khan,riya.khan689@yahoo.com,Noida,Swiggy One Member,True,+913586234223,False,2024-08-26
SWGY10610,Riya Khan,riya.khan842@hotmail.com,Nellore,Swiggy One Member,True,,True,2024-09-11
SWGY13890,Riya Khan,riya.khan845@hotmail.com,Mumbai,Churned,False,+917284712719,True,2025-03-19
SWGY14972,Riya Malhotra,riya.malhotra129@yahoo.com,Jaipur,New,True,+917116488789,False,2025-03-31
SWGY15590,Riya Malhotra,riya.malhotra155@gmail.co,Hyderabad,Frequent Orderer,False,,True,2025-03-03
SWGY11786,Riya Malhotra,riya.malhotra316@gmail.co,,Frequent Orderer,False,,False,2025-04-12
SWGY14083,Riya Malhotra,riya.malhotra529@hotmail.com,Bengaluru,Frequent Orderer,False,+913034686730,True,2024-07-15
SWGY10962,Riya Malhotra,riya.malhotra563@gmail.com,Mumbai,New,False,,True,2025-03-29
SWGY12890,Riya Malhotra,riya.malhotra569@hotmail.com,Delhi,Dormant,False,+917873563921,False,2023-12-30
SWGY14521,Riya Malhotra,riya.malhotra673@yahoo.com,Delhi,Dormant,False,+917531284794,True,2023-06-22
SWGY12842,Riya Malhotra,riya.malhotra679@gmail.com,Chennai,Frequent Orderer,False,+916484121234,True,2024-11-27
SWGY12422,Riya Malhotra,riya.malhotra750@hotmail.com,Jaipur,Swiggy One Member,True,+918701881113,True,2024-03-02
SWGY11384,Riya Malhotra,riya.malhotra847@gmail.com,Kochi,New,False,+912495629179,False,2024-10-08
SWGY10700,Riya Malhotra,riya.malhotra882@gmail.co,Bengaluru,Dormant,False,+913777312688,True,2024-04-06
SWGY10637,Riya Malhotra,riya.malhotra884@gmail.com,Kolkata,Dormant,False,,True,2023-10-26
SWGY10860,Riya Malhotra,riya.malhotra896@gmail.com,Kolkata,Dormant,False,,True,2024-10-05
SWGY12561,Riya Malhotra,riya.malhotra907@hotmail.com,Nellore,Swiggy One Member,True,+918252543093,True,2025-05-30
SWGY15667,Riya Malhotra,riya.malhotra909@outlook.com,Pune,Churned,False,+911344049634,False,2023-09-26
SWGY14392X,Riya Malhotra,riya.malhotra92@gmail.co,Chennai,New,False,,False,2023-07-17
SWGY14677,Riya Malhotra,riya.malhotra962@hotmail.com,Bengaluru,New,False,+911203626533,True,2024-05-21
SWGY10622,Riya Malhotra,riya.malhotra970@hotmail.com,Nellore,Dormant,False,+912129328963,True,2023-07-19
SWGY13492,Riya Mehta,riya.mehta115@hotmail.com,Mumbai,Frequent Orderer,False,+914359730980,True,2023-11-07
SWGY11643,Riya Mehta,riya.mehta136@gmail.co,Pune,Swiggy One Member,True,+912599611435,True,2025-02-22
SWGY12603,Riya Mehta,riya.mehta17@gmail.com,Hyderabad,Swiggy One Member,True,+919768933450,True,2024-04-03
SWGY11389,Riya Mehta,riya.mehta29@hotmail.com,Gurugram,Churned,False,+911920182852,True,2025-02-13
SWGY10836,Riya Mehta,riya.mehta364@gmail.co,Delhi,Swiggy One Member,True,+916947031805,False,2024-05-23
SWGY15757,Riya Mehta,riya.mehta409@gmail.co,Chennai,Swiggy One Member,True,+917793548930,True,2023-09-04
SWGY13708,Riya Mehta,riya.mehta588@yahoo.com,Kochi,New,False,+912361815797,True,2023-09-07
SWGY14389,Riya Mehta,riya.mehta592@gmail.com,,Swiggy One Member,True,+911700159197,True,2024-11-02
SWGY15687,Riya Mehta,riya.mehta646@hotmail.com,Bengaluru,Frequent Orderer,False,+915207812643,True,2023-10-07
SWGY10493,Riya Mehta,riya.mehta822@gmail.co,Ahmedabad,Unclassified,False,+914611729596,True,2024-08-19
SWGY15119,Riya Mehta,riya.mehta858@hotmail.com,,Frequent Orderer,False,+914376627728,True,2024-10-09
SWGY11555,Riya Mehta,riya.mehta939@hotmail.com,Hyderabad,Swiggy One Member,True,+913895546565,True,2025-01-31
SWGY13866,Riya Mehta,riya.mehta990@outlook.com,Kolkata,Swiggy One Member,True,+911539122190,False,2024-07-31
SWGY13641,Riya Menon,riya.menon25@gmail.com,Nellore,Frequent Orderer,False,+915447512457,True,2023-08-10
SWGY11684,Riya Menon,riya.menon410@yahoo.com,,Unclassified,True,+917686621380,True,2025-01-12
SWGY12900X,Riya Menon,riya.menon811@hotmail.com,Pune,New,False,+917461553741,False,2023-08-02
SWGY13865,Riya Menon,riya.menon847@yahoo.com,Noida,Dormant,True,+910130113263,True,2024-01-11
SWGY11813,Riya Menon,riya.menon941@yahoo.com,Bengaluru,Swiggy One Member,True,+910235893771,True,2024-08-21
SWGY13193,Riya Nair,riya.nair238@outlook.com,Lucknow,Frequent Orderer,True,+911487630298,False,2024-01-26
SWGY10995,Riya Nair,riya.nair253@gmail.co,Pune,Dormant,True,+919028377270,False,2024-05-21
SWGY10750,Riya Nair,riya.nair255@yahoo.com,,Swiggy One Member,True,+913301623419,False,2025-03-18
SWGY15733,Riya Nair,riya.nair605@yahoo.com,Ahmedabad,Frequent Orderer,False,,True,2024-05-09
SWGY11057,Riya Nair,riya.nair796@outlook.com,Vijayawada,New,False,+913904489093,False,2023-07-18
SWGY14895,Riya Patel,riya.patel217@yahoo.com,Jaipur,Swiggy One Member,True,+917444569358,False,2023-11-03
SWGY15547,Riya Patel,riya.patel312@outlook.com,Vijayawada,New,True,,True,2023-12-19
SWGY14738,Riya Patel,riya.patel364@hotmail.com,Hyderabad,New,False,+915062942047,True,2024-10-07
SWGY15618,Riya Patel,riya.patel541@yahoo.com,,Dormant,False,+911856545342,True,2024-08-11
SWGY14680,Riya Patel,riya.patel645@outlook.com,Mumbai,Frequent Orderer,True,+912282585770,False,2025-05-25
SWGY11597,Riya Patel,riya.patel92@gmail.co,Pune,Frequent Orderer,False,+919195380884,True,2024-12-24
SWGY10319,Riya Patel,riya.patel965@outlook.com,Delhi,Frequent Orderer,True,+915528938911,False,2025-04-17
SWGY14486,Riya Pillai,riya.pillai101@gmail.co,Nellore,Dormant,False,,False,2023-09-17
SWGY12409,Riya Pillai,riya.pillai214@gmail.co,Chennai,New,False,+913782564858,False,2024-03-31
SWGY14265,Riya Pillai,riya.pillai266@yahoo.com,Noida,Swiggy One Member,True,+918974347629,False,2023-09-29
SWGY10224,Riya Pillai,riya.pillai292@outlook.com,Ahmedabad,Swiggy One Member,True,,False,2025-03-26
SWGY10518,Riya Pillai,riya.pillai47@gmail.com,Pune,Unclassified,True,+912311775331,False,2025-01-19
SWGY10084,Riya Pillai,riya.pillai620@outlook.com,Delhi,Swiggy One Member,True,+919001094396,True,2023-11-23
SWGY10171,Riya Pillai,riya.pillai654@gmail.co,Noida,Frequent Orderer,False,,True,2023-12-12
SWGY15258,Riya Pillai,riya.pillai760@outlook.com,Noida,Churned,False,+917846786913,True,2025-04-10
SWGY13474,Riya Pillai,riya.pillai799@yahoo.com,Kochi,Frequent Orderer,False,+911871694675,True,2023-12-21
